labels,text,emotion,prob_emotion,prob_max
joy,Finally finished homework! Or at least as much homework as im going to do tonight. . ,joy,"[0.3290149196982384, 0.18436912447214127, 0.14345628395676613, 0.981523334980011, 0.23175524547696114, 0.8187292516231537]",0.981523334980011
sadness, Thinking of all my new friends at as they deal with a terrible tragedy today. RipMattRusso ,sadness,"[0.6295623630285263, 0.6642988473176956, 0.9110772609710693, 0.3410159796476364, 0.9879400432109833, 0.8805146515369415]",0.9879400432109833
joy,GM! Today remember that what you give up to follow Jesus won't even compare to what you'll gain by following Him! ,surprise,"[0.3461265563964844, 0.3490554764866829, 0.32431063801050186, 0.8115925192832947, 0.27962444722652435, 0.891607403755188]",0.891607403755188
fear, Great seeing you wrestle live at last night. How's the back. Looked like your spine compacted a bit during that DR Driver ,surprise,"[0.4031185433268547, 0.13709576427936554, 0.21558964252471924, 0.20906846970319748, 0.07485204935073853, 0.41968177258968353]",0.41968177258968353
joy,God must really think I can handle a lot. ,surprise,"[0.8492946922779083, 0.6151812970638275, 0.7968723177909851, 0.5143355131149292, 0.7346118986606598, 0.9655706882476807]",0.9655706882476807
fear,Demain je me tape encore histoire avec mon prof pervers ,surprise,"[0.4456293284893036, 0.5557843744754791, 0.388019323348999, 0.6010458320379257, 0.3450959473848343, 0.7377143800258636]",0.7377143800258636
fear,"Expect death, Respect the Reaper. no one. ",sadness,"[0.009788000490516424, 0.027071203105151653, 0.31122850626707077, 0.011473310180008411, 0.5627794563770294, 0.20100850611925125]",0.5627794563770294
sadness,Trrying to tell someone how you're on the verge of crying but you can't stop smiling and you feel like laughing. . lt amp ,surprise,"[0.3448181301355362, 0.06450305320322514, 0.7487421929836273, 0.8529025912284851, 0.3057466968894005, 0.9316661655902863]",0.9316661655902863
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",disgust,"[0.8524376749992371, 0.8759341835975647, 0.40543197095394135, 0.572454959154129, 0.7755016982555389, 0.6700666844844818]",0.8759341835975647
joy,Getting ready for physical therapy ,surprise,"[0.626850038766861, 0.3353237062692642, 0.7160372138023376, 0.5029560327529907, 0.3103083372116089, 0.7187796235084534]",0.7187796235084534
disgust,why would anyone purchase something you had an artistic input on? ,surprise,"[0.6057392507791519, 0.10923069156706333, 0.07355720922350883, 0.2532939463853836, 0.09063463844358921, 0.951019674539566]",0.951019674539566
joy,Another long day at Malibu Raceway. ,anger,"[0.9320081174373627, 0.34653279185295105, 0.6714135408401489, 0.29968323558568954, 0.4674144685268402, 0.7594698667526245]",0.9320081174373627
joy,"disappointed and sore, it's gonna be a long day at work tmrw starting at am, ",sadness,"[0.4977392703294754, 0.8879168331623077, 0.45438309013843536, 0.011298877652734518, 0.9934670627117157, 0.5232879668474197]",0.9934670627117157
joy,How come strapping myself to a board and plummeting makes me so damned happy? ! ,joy,"[0.0025231943000108004, 0.002629599766805768, 0.012539018411189318, 0.9873073101043701, 0.005351893662009388, 0.9827803671360016]",0.9873073101043701
surprise,Haha I've heard it all before. Can't wait for this to turn around and slap you in the face. karmasabitch ,anger,"[0.9210936725139618, 0.7623039782047272, 0.3569735288619995, 0.6883469521999359, 0.1318412572145462, 0.4653013050556183]",0.9210936725139618
sadness,My heart just sank knowing that someone I know and love's heart is breaking in two at the sight of what I just saw on facebook ,sadness,"[0.02394588035531342, 0.6599951088428497, 0.9430056810379028, 0.06315368227660656, 0.9908199608325958, 0.5831710174679756]",0.9908199608325958
joy,Tis' the holiday season so spread to all those around you and celebrate the season of giving! ! ! ,joy,"[0.001686309464275837, 0.0011345240636728704, 0.00610834383405745, 0.9752821922302246, 0.0018427642644383013, 0.7956807315349579]",0.9752821922302246
sadness,Some people Swear that they're . . . but they really don't have a bone in they're body! ,surprise,"[0.762155681848526, 0.7329148650169373, 0.4879540205001831, 0.05838279612362385, 0.4650457799434662, 0.9074978530406952]",0.9074978530406952
surprise,I really hope she stalls this until Christmas. It'd be a lot of help. ,anger,"[0.9582042098045349, 0.7367391288280487, 0.8232210278511047, 0.6469084024429321, 0.733860582113266, 0.9086834490299225]",0.9582042098045349
joy,"Was really hoping for a snow day today. Shattered, feel ill, and i have a biology mock today ",sadness,"[0.33332109451293945, 0.8504091501235962, 0.8317733705043793, 0.010234285611659288, 0.9603166878223419, 0.8792851865291595]",0.9603166878223419
joy,Woo bad mood ,sadness,"[0.9862052202224731, 0.9807975590229034, 0.9222939312458038, 0.029452709946781397, 0.9956974685192108, 0.7708872854709625]",0.9956974685192108
surprise,Today is already off to a bad start. ,anger,"[0.9898660182952881, 0.9723463356494904, 0.9613189697265625, 0.012003699317574501, 0.9886706173419952, 0.9171106219291687]",0.9898660182952881
surprise,Just threw best surprise party ever for my mom's birthday ! wonderful ,surprise,"[0.01984069077298045, 0.0026434637256897986, 0.3568846508860588, 0.9744304418563843, 0.003277076408267021, 0.9937005639076233]",0.9937005639076233
joy,Wisdom teeth coming oh ,surprise,"[0.9433704316616058, 0.8383952975273132, 0.9643207490444183, 0.41611404716968536, 0.9347420334815979, 0.9830144345760345]",0.9830144345760345
sadness, Pregame will be the last time look good tonight. ,surprise,"[0.6556428074836731, 0.14026249619200826, 0.7337967753410339, 0.6718632876873016, 0.634427547454834, 0.773238480091095]",0.773238480091095
fear,  tu n'irais pas à Orléans par hasard ? quot // je pense que des gens me surveillent ,fear,"[0.9355601966381073, 0.9154014587402344, 0.9826932847499847, 0.34775790572166443, 0.8821326792240143, 0.9797715246677399]",0.9826932847499847
anger,Sure you have to wake up at am but its okay to drive across town and put gas in the car even though you were in ben. ,surprise,"[0.6969498097896576, 0.26866450160741806, 0.5133381187915802, 0.403976172208786, 0.3318597078323364, 0.7941926717758179]",0.7941926717758179
surprise,The book that I'm getting for someone for Christmas was originally written by a German. That explains everything. ,surprise,"[0.3840840756893158, 0.22534117102622986, 0.262794554233551, 0.21595080196857452, 0.15203706175088882, 0.6469140946865082]",0.6469140946865082
surprise,people can seriously annoy the fuck out of me ,anger,"[0.9973711967468262, 0.8884171545505524, 0.14762889593839645, 0.047423847019672394, 0.5301076397299767, 0.626023530960083]",0.9973711967468262
joy,I soo Much Im Jus Tryna Feel sum ,surprise,"[0.33994608372449875, 0.04362305626273155, 0.35318372771143913, 0.44080477952957153, 0.20688144862651825, 0.8918921053409576]",0.8918921053409576
joy,hour shift tomorrow. . ,surprise,"[0.5856952667236328, 0.40512582659721375, 0.6136977970600128, 0.37980154156684875, 0.4140581786632538, 0.6265407502651215]",0.6265407502651215
sadness,i wanna fucking go back to park. . . ,anger,"[0.9937073886394501, 0.9677286148071289, 0.5155411139130592, 0.6626850664615631, 0.8790195286273956, 0.7765378355979919]",0.9937073886394501
surprise,my favourite colour is blue. And I have tattoos. ,joy,"[0.0827527828514576, 0.020675516687333584, 0.014184177853167057, 0.4346960484981537, 0.020363005809485912, 0.40151549875736237]",0.4346960484981537
joy,"Wasdroger piept. Als ik dan toch naar zolder loop, kan ik net zo goed wat strijkwerk werkwerken. ",anger,"[0.9695882797241211, 0.9558112621307373, 0.7660717070102692, 0.8089160621166229, 0.9469726383686066, 0.9520728290081024]",0.9695882797241211
sadness,is awesome! ! ! I the writing. ). that I have to wait a week for the next episode. (. ,joy,"[0.7741906344890594, 0.13045744597911835, 0.31282132118940353, 0.8914621472358704, 0.18682147562503815, 0.8897715508937836]",0.8914621472358704
surprise,  hell yeah excited for secret Santa I already know what I'm getting my person ! ,joy,"[0.0010657442617230117, 0.0010962007800117135, 0.0016648421296849847, 0.9847983121871948, 0.0017622088780626655, 0.5056345053017139]",0.9847983121871948
anger,Spilled water on my Bed! And it's cold right now! There goes my Good Night Sleep! ,anger,"[0.9888001680374146, 0.9727697372436523, 0.9734505712985992, 0.03458472806960344, 0.8676559329032898, 0.9736275672912598]",0.9888001680374146
sadness, you got an xbox live trial at your place that I can use? Sledge cancelled his. ,surprise,"[0.5190601646900177, 0.09606283158063889, 0.18978679925203323, 0.09976326674222946, 0.0784406028687954, 0.5962362587451935]",0.5962362587451935
fear,Everytime I watch the movie it's never because it's an amazing movie. Just to see fine ass Mark Wahlberg ,surprise,"[0.39560505747795105, 0.33424828946590424, 0.17395200580358505, 0.2203891985118389, 0.24499446898698807, 0.46393419802188873]",0.46393419802188873
fear,the emotion of a weak heart ,sadness,"[0.029890124686062336, 0.152231115847826, 0.5725379586219788, 0.0040021626045927405, 0.7927547097206116, 0.36886323243379593]",0.7927547097206116
surprise,Sausage in the stuffing this year? ! ,surprise,"[0.9743238985538483, 0.937237560749054, 0.7784633040428162, 0.3066980466246605, 0.31780436635017395, 0.995878130197525]",0.995878130197525
fear,I would hate to get a rejected letter from a college. ,sadness,"[0.9718225002288818, 0.9772818088531494, 0.9909166097640991, 0.14821267873048782, 0.9951319396495819, 0.9668565988540649]",0.9951319396495819
joy,"Leaving for stl today. hour drive, ",surprise,"[0.4840725511312485, 0.2928030788898468, 0.5067361891269684, 0.31282100081443787, 0.31703563034534454, 0.6414000689983368]",0.6414000689983368
joy,Gonna cuddle and go to sleep for a couple hours. ,joy,"[0.0050001784693449736, 0.02966666780412197, 0.019431783352047205, 0.8627690672874451, 0.1036168672144413, 0.5991075336933136]",0.8627690672874451
joy,The of Christmas continues! Second VUFantasia Performace TONIGHT  Presbyterian Church in Newport! See you there! ,joy,"[0.007172941463068128, 0.0015319701633416116, 0.005362145835533738, 0.8364353477954865, 0.0012090557138435543, 0.5889252871274948]",0.8364353477954865
joy,ugh now back to english hw. . . . ,anger,"[0.9929085671901703, 0.9768584966659546, 0.8360613882541656, 0.16729877889156342, 0.6695836633443832, 0.7274161875247955]",0.9929085671901703
sadness," ah I'm glad D and oooh quite glad about that aswell, their both fit D and noooo, don't want jason to go ",joy,"[0.003979181055910885, 0.0037947683595120907, 0.008445069659501314, 0.9914251863956451, 0.0027415620861575007, 0.6258239448070526]",0.9914251863956451
joy, says its OK to wear my baggy purple shorts again! ,surprise,"[0.1548461839556694, 0.03407025896012783, 0.03187985438853502, 0.9196920692920685, 0.03024533111602068, 0.9446471035480499]",0.9446471035480499
fear," Il va se passer un truc pas cool, c'est l'instinct animalier de l'homme qui prévient. ",surprise,"[0.6546239852905273, 0.32169531285762787, 0.6428109109401703, 0.21933277696371078, 0.12909231707453728, 0.7407201528549194]",0.7407201528549194
joy,my room is filled with christmas stuff and i can't find my shit bahumbug ,anger,"[0.9954906105995178, 0.9907642006874084, 0.8649426996707916, 0.05593932420015335, 0.9737846255302429, 0.9430989027023315]",0.9954906105995178
surprise,basketball. . . i'm beginning to love you ,joy,"[0.0014060650719329715, 0.0014830079162493348, 0.08349341608118266, 0.9788073897361755, 0.005168694304302335, 0.878515213727951]",0.9788073897361755
joy,I love touchdown celebration screams. ,joy,"[0.18916310369968414, 0.0017735866131260991, 0.04304835759103298, 0.9721326231956482, 0.0016081136418506503, 0.8396280109882355]",0.9721326231956482
joy," Just so u know david ruffin, Shelia e, and full force will be on the upcoming season if unsung. jan ",surprise,"[0.4094788134098053, 0.1258230283856392, 0.22859585285186768, 0.2628512904047966, 0.12286510318517685, 0.6820562183856964]",0.6820562183856964
joy,A meal shortly shortly. . . ,joy,"[0.06771612726151943, 0.04192537069320679, 0.06993377394974232, 0.6190965175628662, 0.0218431344255805, 0.48762790858745575]",0.6190965175628662
joy,Old ladies night at panera tonight ,joy,"[0.5414862334728241, 0.31976788863539696, 0.17686641961336136, 0.5609740018844604, 0.12376957014203072, 0.5117866396903992]",0.5609740018844604
joy,- My almost ten yr old son gives me hugs. days are numbered on how long he will still think his mom is cool! lifeisgood ,joy,"[0.0027760672383010387, 0.002439053205307573, 0.01046312041580677, 0.9709120690822601, 0.002486369223333895, 0.5236620828509331]",0.9709120690822601
sadness,Tristissima news. . . Brandon è stato uno dei miei eroi. . . I Blazers senza Roy non riesco nemmeno ad immaginarmeli. ,sadness,"[0.8022351562976837, 0.8470914363861084, 0.9604949951171875, 0.5287849009037018, 0.991980791091919, 0.99156054854393]",0.991980791091919
fear, I MYSELF AM WATCHING PAUL LONDON AND THE BUCKS VS. THE DYNASTY TO MAKE UP FOR ENVY. ,disgust,"[0.5746094286441803, 0.6173053085803986, 0.09087775461375713, 0.32696929574012756, 0.552214503288269, 0.596958264708519]",0.6173053085803986
sadness,"That moment where I have to get up, but I don't want to leave your arms. ",surprise,"[0.004143076483160257, 0.052176608704030514, 0.676078200340271, 0.880483478307724, 0.8722123801708221, 0.9795263707637787]",0.9795263707637787
joy,On Saturday  amp I set up our christmas tree with the rest of the fam. We're all far too silly for it to be a boring job. ,joy,"[0.1322902850806713, 0.13845500349998474, 0.08563278056681156, 0.9016242325305939, 0.016492286697030067, 0.710491955280304]",0.9016242325305939
sadness,"when  won AI, I was in his hometown of Garner. Then he had a party in Southern Pines, where I was! Never saw him. ",surprise,"[0.0029362402856349945, 0.0021169139072299004, 0.002529985154978931, 0.01677743438631296, 0.0060267296503297985, 0.09628715366125107]",0.09628715366125107
anger,FUCKING STUPID ASS AFTER EFFECTS NOT RESPONDING hp ,anger,"[0.9916354417800903, 0.9850269258022308, 0.6429449319839478, 0.5120150446891785, 0.4015025645494461, 0.793167769908905]",0.9916354417800903
sadness, No amount of drinking could ever heal this wound. ,sadness,"[0.7663256824016571, 0.8455598950386047, 0.724362850189209, 0.03043487947434187, 0.9653791785240173, 0.5636624097824097]",0.9653791785240173
surprise,My daughter said I really want to go to I said Oh really. . she don't know I got front row tickets already ,surprise,"[0.666271299123764, 0.1381035465747118, 0.28439176827669144, 0.8269467055797577, 0.10358664765954018, 0.9716103374958038]",0.9716103374958038
fear,"When we fear things I think that we wish for them . . . every fear hides a wish. MAMET, Edmond ",fear,"[0.03436537552624941, 0.2856411784887314, 0.9652223289012909, 0.31533561646938324, 0.0768820010125637, 0.665649950504303]",0.9652223289012909
fear," norris green IS bad, remember the time we got stuck in the ghetto near sainsburys? ",disgust,"[0.9503336846828461, 0.9579458832740784, 0.8828059434890747, 0.03479648940265179, 0.7146366536617279, 0.8368486166000366]",0.9579458832740784
joy,"Breathing radiance out deg smiling Joy, Love, Harmony amp sending it out on waves of thought/feeling. Love ",joy,"[0.00393138243816793, 0.00650903070345521, 0.005475808982737362, 0.9934788346290588, 0.003630536259151995, 0.8586096465587616]",0.9934788346290588
joy,"physical therapy starts today, for the next three months. ",surprise,"[0.5617941617965698, 0.22461851686239243, 0.3796011358499527, 0.18532312661409378, 0.17658785730600357, 0.6777003407478333]",0.6777003407478333
fear, GROSS. . . . amp a lil scary. . . It's like they're an army. . . . . . ,disgust,"[0.7619962692260742, 0.9954663813114166, 0.9864499866962433, 0.02317816438153386, 0.2739545558579266, 0.9554161429405212]",0.9954663813114166
sadness, retired is a strong word ,anger,"[0.872162789106369, 0.8578110337257385, 0.8052156567573547, 0.17780877649784088, 0.7864465415477753, 0.8520180583000183]",0.872162789106369
joy,The people on my corridor accumulate into one room and keep me awake ,anger,"[0.9562792181968689, 0.4633645713329315, 0.8915817141532898, 0.06323354877531528, 0.4783886969089508, 0.7035232186317444]",0.9562792181968689
joy,"os mlk ta na agora, e concerteza zuando o  agitando as mina de la, pra ele. ",surprise,"[0.7252076268196106, 0.5495778322219849, 0.755091667175293, 0.5522556751966476, 0.22502436488866806, 0.861970067024231]",0.861970067024231
joy,Last minute grocery shopping with mom. . . . . . ,anger,"[0.7863512337207794, 0.3437971919775009, 0.7042833566665649, 0.4983457773923874, 0.4551551043987274, 0.7746066749095917]",0.7863512337207794
sadness,My overweight year old dad just beat me in a meter race. I'm feeling. . Anger Frustration Redemption ,anger,"[0.9797978699207306, 0.6025938540697098, 0.013575839810073376, 0.06725896708667278, 0.45017409487627447, 0.6475855708122253]",0.9797978699207306
sadness,"I feed on other peoples energy, one persons not having fun, neither am I. ",sadness,"[0.16142337769269943, 0.045679137110710144, 0.09745528176426888, 0.3132823333144188, 0.37841540202498436, 0.3558415621519089]",0.37841540202498436
joy,"Thanks,  for the quotfree for lifequot account, and for the always prompt and helpful support! usefulstuff contacts sync ",joy,"[0.134154187515378, 0.027999065816402435, 0.09456302225589752, 0.7592611908912659, 0.14753170311450958, 0.48481285572052]",0.7592611908912659
fear,"not, the end of the world isn't until next week. instantfollowback ",fear,"[0.3264293819665909, 0.23243194073438644, 0.6207799911499023, 0.10160716995596886, 0.35015977919101715, 0.6190376877784729]",0.6207799911499023
joy,gotta drive my drunk parents home tonight. blown ,surprise,"[0.9696023464202881, 0.8989610075950623, 0.9090834558010101, 0.18133613467216492, 0.7430116534233093, 0.971397876739502]",0.971397876739502
joy,Break! Remember your best friend as a kid? Bet you made some mischief! Take a moment to remember. LJB ,surprise,"[0.85254967212677, 0.582105964422226, 0.7046659886837006, 0.8764526844024658, 0.6852938532829285, 0.9401393532752991]",0.9401393532752991
joy,Just ate at a diner with three kinds of gravys on a single platter. ,surprise,"[0.706202358007431, 0.41954803466796875, 0.1584930568933487, 0.7894893884658813, 0.09163604862987995, 0.890683650970459]",0.890683650970459
anger,Why the fuck are all these ugly ass bitches commenting on my Facebook post? ,anger,"[0.9940846860408783, 0.9914115965366364, 0.841712236404419, 0.05099152587354183, 0.591465100646019, 0.9940040111541748]",0.9940846860408783
joy,Extreme Moods but I'm feeling good like James Brown MA it is brown right lol ,joy,"[0.02480363380163908, 0.012036592932417989, 0.037931456696242094, 0.9388643205165863, 0.006158431060612202, 0.5673733055591583]",0.9388643205165863
joy,If money is your only motive I feel sorry for you. ,sadness,"[0.16131060291081667, 0.2001422606408596, 0.1825033724308014, 0.07960090786218643, 0.9900936484336853, 0.7076409161090851]",0.9900936484336853
joy,I gottaa do my math homework before next period AND get an essay done by tomorrrow. -. - plus I have work tonight ,anger,"[0.9556403160095215, 0.4506305158138275, 0.8887395560741425, 0.06758762151002884, 0.4475935995578766, 0.6665398925542831]",0.9556403160095215
fear,"       ltSo, still NO BET from u MR. LA ALL DAY Haaaaaa ",surprise,"[0.9616564810276031, 0.9205123782157898, 0.4475167840719223, 0.8863284587860107, 0.8759358823299408, 0.9617666900157928]",0.9617666900157928
fear,Scripture is not just for the people serving in 'ministry'. It is for you to apply your heart right where you are. confusion control ,surprise,"[0.13283968716859818, 0.03098702896386385, 0.04695901647210121, 0.15851837396621704, 0.05640457756817341, 0.7957965731620789]",0.7957965731620789
joy,Another long day of work ,anger,"[0.9454295635223389, 0.6090651154518127, 0.7533560693264008, 0.103057861328125, 0.6734083890914917, 0.6872224807739258]",0.9454295635223389
surprise, lol I'm actually at lvs right now! The calender launch was today so I've decided to make an appearance ! ,surprise,"[0.20435068011283875, 0.09345102310180664, 0.08432451263070107, 0.7176059782505035, 0.10064094141125679, 0.7710574269294739]",0.7710574269294739
sadness,"There's no trusting anyone these days, not even the people u think u can trust most ",fear,"[0.9398922324180603, 0.9230634272098541, 0.9826787114143372, 0.05108588840812445, 0.9385442137718201, 0.926220715045929]",0.9826787114143372
joy,Listening to worship music while at the gym. . . Two things that are good for my soul. ,surprise,"[0.6875734031200409, 0.5947626829147339, 0.7731001675128937, 0.9145660996437073, 0.5581626743078232, 0.9390036463737488]",0.9390036463737488
sadness,Another day spent in my bed. I really should get a life. ,anger,"[0.9835999608039856, 0.8774546682834625, 0.7887989580631256, 0.31618818268179893, 0.932559996843338, 0.7710122764110565]",0.9835999608039856
surprise,"Zo he, die kartonnen dozen van AH zijn steviger dan je dacht ",surprise,"[0.9425603747367859, 0.9382222592830658, 0.9544436633586884, 0.7608973383903503, 0.8588970303535461, 0.9857683479785919]",0.9857683479785919
joy,"Funny how I've felt terrible most of the day, but I've been laughing twice as much -) ",surprise,"[0.21939708292484283, 0.49502500891685486, 0.44865915179252625, 0.19184256345033646, 0.8125438094139099, 0.8758353590965271]",0.8758353590965271
sadness,Reminiscing and talking about how sad it is being seniors when ironically Graduation comes on at Roadhouse Pub ,sadness,"[0.0070409325417131186, 0.5376368016004562, 0.6756443083286285, 0.2133011594414711, 0.9969002604484558, 0.9229697287082672]",0.9969002604484558
surprise,don't forget that  mexican food recipes originate from Mexico and are dayum tasty ,joy,"[0.33703896403312683, 0.032332632690668106, 0.26387713849544525, 0.8302645981311798, 0.18064404278993607, 0.7850028276443481]",0.8302645981311798
fear,watching twitter explode on violence brings back all the and desperation of nov at  solidarité afraidofpolice ,fear,"[0.92052161693573, 0.4849344938993454, 0.9867628216743469, 0.15916014276444912, 0.8457577526569366, 0.6888014376163483]",0.9867628216743469
sadness,"I guess, don't be surprised if I don't answer when you call. . . I don't think it will be coming back to life. ",sadness,"[0.7702861726284027, 0.6776591241359711, 0.7534562349319458, 0.04486105777323246, 0.9022590816020966, 0.8912750780582428]",0.9022590816020966
surprise,Coming home from camp to a whole new redone room! ! ! ! ! ! gtgtgtgt ,surprise,"[0.8292218744754791, 0.16816583555191755, 0.6408283412456512, 0.9873806238174438, 0.021437078015878797, 0.9952495992183685]",0.9952495992183685
joy,Ok i take it back! Brilliant eve with  whyitsgreaselightening ,surprise,"[0.6648889482021332, 0.5126676559448242, 0.11982057616114616, 0.8886986970901489, 0.06165401451289654, 0.8901602625846863]",0.8901602625846863
fear,SMH Muting the TV. . . . YOU will NOT ruin my visual. -_- xFACTOR ,anger,"[0.9844307005405426, 0.9606217443943024, 0.6799821853637695, 0.04838375747203827, 0.8846239447593689, 0.8403923511505127]",0.9844307005405426
joy,"welp, i feel a hangover coming on. ",surprise,"[0.5236524045467377, 0.5779570639133453, 0.3720753639936447, 0.027429725043475628, 0.501670315861702, 0.6965623497962952]",0.6965623497962952
joy,hour Humanities Core Review Sesh. . . . ,anger,"[0.5143508315086365, 0.26335134357213974, 0.23674260824918747, 0.2713575065135956, 0.2604719549417496, 0.4762147068977356]",0.5143508315086365
joy,old school  and some battlefront to cap this evening. ,surprise,"[0.6924257576465607, 0.3764891177415848, 0.6895880997180939, 0.7401879727840424, 0.3103193938732147, 0.8001445233821869]",0.8001445233821869
sadness,I got one too! And ok then RT   I gotta iPhone sucka( lol and lost all my numbers so u text me! ,anger,"[0.7359908521175385, 0.5584292113780975, 0.1035470012575388, 0.05954702943563461, 0.3979935050010681, 0.1508747935295105]",0.7359908521175385
sadness,I'm missing the Penn State game today. . . i love my buckeyes ,sadness,"[0.6043090224266052, 0.21315245772711933, 0.6607216596603394, 0.7804785668849945, 0.9628322422504425, 0.8692886531352997]",0.9628322422504425
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",disgust,"[0.5355106443166733, 0.7220365107059479, 0.3924318701028824, 0.4624064862728119, 0.44091562926769257, 0.6238779425621033]",0.7220365107059479
sadness,Friday . . . Nope Thursday fml ,surprise,"[0.8601312041282654, 0.92884960770607, 0.7512248754501343, 0.14521492272615433, 0.596502885222435, 0.9519172012805939]",0.9519172012805939
anger,Get the fuck out of my face before I punch you bitch fuckoff ,anger,"[0.9964097738265991, 0.987875908613205, 0.8968487977981567, 0.48284894973039627, 0.38993053138256073, 0.5156913697719574]",0.9964097738265991
surprise,"RT, follow  and WIN one of the special collector items that we are giving away to our Twitter friends! RT WIN ",surprise,"[0.6518787741661072, 0.5143092423677444, 0.6609022617340088, 0.9360937774181366, 0.5417941212654114, 0.9387907981872559]",0.9387907981872559
disgust,Heard the toilet flush and this girl walked straight out the restroom. I know for a fact that she didn't wash her hands. . . ,surprise,"[0.8882634043693542, 0.8050080239772797, 0.6650328040122986, 0.11152814701199532, 0.3151926100254059, 0.9420215487480164]",0.9420215487480164
sadness,will never be so exciting and so intense anymore since the sunshine  already voted out ( ,surprise,"[0.2631586939096451, 0.35116482712328434, 0.14362068474292755, 0.37844453752040863, 0.4686422497034073, 0.7825063169002533]",0.7825063169002533
joy,Great now I have to get my wisdom teeth pulled. . . . ,anger,"[0.9923316836357117, 0.9776411056518555, 0.9667803347110748, 0.06610357575118542, 0.9550969004631042, 0.9688734412193298]",0.9923316836357117
surprise,Doubt I'll get a message from you today. Won't be a ,surprise,"[0.7551682591438293, 0.6777558326721191, 0.5831985175609589, 0.2354264110326767, 0.7427283525466919, 0.8489704132080078]",0.8489704132080078
surprise,walked into A bank n was greeted w 'hello Mrs H' n I was like WOW. . . st time ever. . . Bank staff remembers customer's name. . . ,surprise,"[0.013753954437561333, 0.010082694236189127, 0.3874893933534622, 0.9558930397033691, 0.02568902401253581, 0.9962253570556641]",0.9962253570556641
joy,Got to speak to the love of my life today  ,joy,"[0.23451225459575653, 0.012148348614573479, 0.6635361909866333, 0.9378966391086578, 0.5081774890422821, 0.8671192824840546]",0.9378966391086578
sadness,what good is national kiss day if your boyfriend is miles away? ( ,anger,"[0.974869966506958, 0.7671594321727753, 0.8335602581501007, 0.5021332502365112, 0.9636654257774353, 0.9166515469551086]",0.974869966506958
joy,"Thesis for Paper sent. Now to revise pages for Adaptation. And come up with thesis Oh, and rewrite the last / of my script. ",anger,"[0.1283431015908718, 0.018989446572959423, 0.03447205573320389, 0.01849679835140705, 0.01650845678523183, 0.03736250102519989]",0.1283431015908718
joy," call a shrink, then jump him! ",anger,"[0.9478707313537598, 0.7917158901691437, 0.9275442063808441, 0.283332034945488, 0.5889137387275696, 0.8871720433235168]",0.9478707313537598
joy,"Because He is the I am day. . . I am who I am day. . . redeemed, blessed and highly favored, a proverbs woman. . . I am amazing b/c He is! ",joy,"[0.01919962838292122, 0.0023442396195605397, 0.07738931104540825, 0.9866922497749329, 0.03505499754101038, 0.9827483892440796]",0.9866922497749329
fear,Oh god. . . make the new Xbox interface go away! ! iwillbefineinafewminutestobehonest ,anger,"[0.9830780029296875, 0.9451371133327484, 0.9303169548511505, 0.05052868463099003, 0.9041215181350708, 0.8012860417366028]",0.9830780029296875
fear, receive from the Devil through we receive from God through faith” ,fear,"[0.3057757169008255, 0.3765483647584915, 0.5678296089172363, 0.10740066319704056, 0.1927417665719986, 0.5364943742752075]",0.5678296089172363
joy,"I was on so long, so I forgot about real of life ) thanx  ) ",anger,"[0.8200762271881104, 0.5168829411268234, 0.3605445474386215, 0.36613307893276215, 0.433768168091774, 0.6834211647510529]",0.8200762271881104
fear,Here I Stand. . Grown Ass Man. . Gun In My Hand. . I DNT NO MAN. . ,anger,"[0.5579878091812134, 0.03699793294072151, 0.057157871313393116, 0.0970258004963398, 0.03909955732524395, 0.21581337600946426]",0.5579878091812134
joy,Anyone with spare new order tickets for Saturday in London? order division ,surprise,"[0.3784893602132797, 0.16199912875890732, 0.16508574783802032, 0.1742863431572914, 0.07240108028054237, 0.45460373163223267]",0.45460373163223267
sadness,i cant eat cause i got to make weight ,anger,"[0.7541547417640686, 0.28937673568725586, 0.48183369636535645, 0.07589481770992279, 0.3101417124271393, 0.30000879615545273]",0.7541547417640686
sadness,"I hope the Cards letting Pujols go works out as well as the Pack letting Favre go. Thanks for the championships, Albert. wisdom ",surprise,"[0.3526986241340637, 0.1621314473450184, 0.08693905733525753, 0.3882720321416855, 0.5647886991500854, 0.6390129625797272]",0.6390129625797272
fear, DO NOT JUDGE MY SINGLES RANKING. PLEASE. Music ,joy,"[0.35410574078559875, 0.05977207235991955, 0.13161109387874603, 0.8482776880264282, 0.1664903685450554, 0.7460617423057556]",0.8482776880264282
surprise,"I thought this would be worse, but it's actually not too shabby. ",surprise,"[0.7951962649822235, 0.5001967549324036, 0.6531734466552734, 0.7661451101303101, 0.45869244635105133, 0.9931542873382568]",0.9931542873382568
surprise,Love when you are going to buy something anyway and then you get to the counter and it's on sale ,joy,"[0.000577753089601174, 0.0004887895775027573, 0.0006208114937180653, 0.9943123757839203, 0.000744992314139381, 0.9464731216430664]",0.9943123757839203
joy,And the beginning of hell week starts tomorrow ,fear,"[0.9804503619670868, 0.9853031933307648, 0.9887306094169617, 0.010920795146375895, 0.965242862701416, 0.8652213215827942]",0.9887306094169617
